9.65113	4.90324	117.18419	129.33754
7.18937	5.66160	83.74051	104.04152
0.81367	7.90427	63.13890	41.98165
8.92447	7.02377	128.98309	135.89341
9.10469	2.97851	91.76165	105.64633
7.15972	7.23831	103.66451	130.68939
4.77083	5.90899	57.68301	71.35304
2.95253	8.55704	81.93236	92.83890
2.77413	2.88107	15.99809	32.87086
2.31491	1.18132	6.75057	32.59324
0.73857	8.11579	66.42123	43.49468
0.79596	5.87299	35.12324	33.71500
5.26229	6.72319	72.89880	89.07569
0.73402	8.64120	75.21627	51.05479
6.89991	3.96993	63.37626	68.33672
7.59464	7.90272	120.13602	135.30326
4.49301	1.33305	21.95595	32.85375
0.68612	0.97222	1.41406	32.56357
5.31524	9.17499	112.42855	132.73596
1.55068	6.43406	43.80949	36.58898
6.05537	6.76430	82.43139	107.58538
1.94002	6.70003	48.66075	40.04254
4.26365	3.13829	28.03548	34.09696
8.82011	2.59379	84.53035	78.87932
2.03992	8.27180	72.57996	71.01266
1.74200	2.68989	10.26435	32.65973
4.56733	2.06011	25.11361	33.22522
2.15305	5.59784	35.96923	35.48255
4.57557	3.65827	34.32678	36.02224
3.32484	3.22454	21.45801	33.28603
6.83997	5.11331	72.93819	96.87060
0.31026	5.59325	31.38441	33.12099
7.52680	5.27346	84.47130	100.97505
2.65586	2.83134	15.06641	32.82542
4.03896	8.14567	82.66239	95.63376
1.58423	6.84856	49.40377	38.90875
1.99238	1.37475	5.85656	32.59013
2.70777	9.91742	105.67737	114.00079
0.49042	3.96465	15.95286	32.68155
1.32846	3.43260	13.54234	32.70933
1.33470	3.34836	12.99818	32.69749
0.07227	6.38604	40.78674	33.58548
2.45717	9.99835	106.00924	110.57596
2.87579	0.12559	8.28639	32.57709
7.41936	2.89231	63.40406	52.17818
5.10898	1.94279	29.86916	33.51687
2.21772	5.48471	34.99917	35.31662
2.29719	7.94858	68.46324	67.68013
9.98809	6.03427	136.16882	135.76858
4.43980	2.11536	24.18506	33.18823
2.54910	2.84451	14.58167	32.80437
7.56929	5.60469	88.70292	111.81759
7.45677	0.22073	55.64791	33.88645
8.28005	0.85726	69.30013	37.87245
5.41533	4.99595	54.27902	60.50283
4.65888	2.65495	28.75120	33.89110
0.83475	1.57101	3.17421	32.57125
6.43493	9.26959	127.33051	136.03994
3.15473	7.84256	71.45738	92.69426
0.61380	8.11718	66.27448	42.36631
6.50755	9.07760	124.74289	135.80654
0.18446	6.08832	37.09986	33.39460
3.68086	4.63265	35.00754	36.79794
4.94821	1.98657	28.43316	33.42699
1.74012	6.39618	43.94420	37.14810
0.32197	5.24382	27.60139	32.95529
0.57224	1.06378	1.45083	32.56352
0.87516	1.18846	2.18760	32.56687
2.47613	1.28090	7.78127	32.60343
9.71271	4.05038	110.73342	118.68016
7.46333	7.95552	118.99412	135.14792
7.63812	6.80114	104.59116	130.53155
8.61151	1.06217	75.29498	41.35637
7.47092	4.18634	73.34099	96.87477
5.95977	6.34767	75.81973	91.52001
5.76246	3.80380	47.68053	44.09702
4.37078	6.08112	56.07709	65.60368
4.39166	8.12439	85.29297	105.03987
3.45346	8.01204	76.12052	106.41104
7.84254	2.61631	68.34453	54.03802
2.44729	0.91712	6.82601	32.58806
6.80920	8.31251	115.47274	134.52981
3.48229	9.56336	103.58272	120.51830
2.42140	0.11101	5.88080	32.57008
9.30078	6.28155	125.95990	134.93655
3.87250	2.64985	22.01953	33.21575
9.78932	5.81137	129.60849	134.80375
7.36953	9.06294	136.45292	136.80198
5.39177	0.94194	29.95642	32.99955
2.63403	3.09388	16.50468	32.90159
5.90165	1.18097	36.22730	33.44752
9.21088	5.98459	120.65405	133.63638
7.27042	6.00539	88.93343	115.19907
7.04673	3.95124	65.26564	72.03822
7.02155	4.68074	71.21670	101.42246
0.23748	5.98405	35.86874	33.34608
5.33405	6.84753	75.34443	90.36763
3.03990	8.40901	79.96153	98.07448
7.46961	1.52725	58.12663	37.68986
3.32710	9.98366	110.74872	124.87796
4.99972	9.74656	120.00151	134.04637
9.09004	6.78613	128.67915	135.71177
3.85111	4.22970	32.72480	35.82224
2.06842	1.87819	7.79846	32.61666
6.56177	3.28608	53.84696	46.35828
7.69223	3.23838	69.66363	66.94490
2.63348	7.92144	69.67499	77.04226
6.18533	3.93322	53.73366	51.57957
1.01555	4.29160	19.44747	32.83527
4.54708	2.02558	24.78060	33.19045
4.80592	2.88161	31.40420	34.47567
2.53594	2.94339	15.09904	32.82759
5.88807	4.93809	59.04601	71.34471
2.63585	4.44231	26.68798	33.93241
0.37024	4.31711	18.76575	32.71769
8.38228	5.52097	100.74365	123.90999
7.22458	7.66665	110.97515	133.44951
5.26322	0.74751	28.25885	32.88032
5.84225	4.89838	58.13283	68.65049
9.50974	2.48555	96.61583	99.98581
3.69142	5.68155	45.90873	45.05225
4.26072	9.75606	113.33339	130.68281
0.05010	1.05683	1.12654	32.56093
2.75500	5.08379	33.43079	35.50945
5.15550	2.59274	33.30472	34.50510
3.22902	6.76439	56.18912	57.18674
9.75881	3.49688	107.47183	106.11719
0.16264	4.03234	16.28657	32.65665
0.31455	5.95512	35.57072	33.37745
9.26817	7.71320	145.39824	137.03587
2.93283	9.68426	102.38352	113.09871
0.00239	4.97262	24.72182	32.78384
6.45126	6.08211	78.60099	96.72853
4.83691	3.50749	35.69435	36.30408
4.23784	8.64247	92.66068	115.25231
6.02154	6.91691	84.10473	110.97894
8.78231	5.85947	111.46789	130.90959
6.87065	8.24458	115.17566	134.48208
1.41446	0.06045	1.99725	32.56184
7.19255	5.30166	79.84586	92.25453
2.24096	4.03332	21.29660	33.19317
9.21826	2.41814	90.81501	85.86437
2.11607	9.64877	97.57151	90.50011
9.86588	7.43910	152.67825	137.18021
7.81730	2.81769	69.05831	58.15063
0.18357	0.73982	0.58106	32.56013
7.24828	5.77260	85.86298	108.85527
5.12844	7.84682	87.87896	114.75572
7.77639	0.27905	60.55177	34.43324
5.27433	5.97277	63.48602	91.43909
8.76221	7.61323	134.74032	136.55541
2.75535	2.59710	14.33954	32.78765
1.73094	3.95097	18.60334	32.92818
7.32712	1.63937	56.36819	37.62883
1.67554	1.66855	5.59424	32.59077
4.21058	1.00561	18.73367	32.72186
2.95876	1.20281	10.19300	32.62301
0.32739	4.34912	19.01234	32.71683
5.75788	3.76355	47.31796	43.59011
1.46786	7.51436	58.61752	43.85818
1.09769	1.25335	2.77102	32.56997
5.53378	7.60545	88.46499	117.16970
9.57901	9.50742	182.15614	137.60659
6.10601	7.27858	90.25135	120.42547
9.19098	8.12421	150.48513	137.22882
3.53694	4.82646	35.80729	37.10764
7.45458	7.62341	113.69576	134.08242
0.24087	6.00304	36.10369	33.36403
7.21023	5.96882	87.61247	113.11757
8.82005	4.05634	94.25705	97.82660
3.12344	2.74289	17.28664	32.92884
9.34650	4.75901	110.01237	124.94404
6.51853	5.16944	69.21730	103.55004
8.02592	4.53783	85.01605	91.11010
0.50379	6.92798	48.25435	35.19003
1.09995	5.57821	32.33442	33.67915
9.38225	4.30546	106.56556	118.05335
0.83371	7.49103	56.81723	38.84676
8.93606	4.85301	103.40150	121.00038
3.35112	4.50163	31.50011	35.32121
5.52434	0.90135	31.33989	33.03473
5.20920	1.26623	28.74697	33.08149
3.63834	9.66471	106.63439	124.22113
1.79867	8.14262	69.53347	60.62351
9.51533	9.34298	177.83131	137.58684
9.44299	1.22166	90.65755	53.94989
3.65825	3.64460	26.66830	34.06623
8.28924	2.49062	74.90495	60.27728
3.50410	2.29255	17.54261	32.88591
0.70489	8.86711	79.13046	55.11039
9.46607	5.65198	121.55414	133.14438
8.71432	1.69510	78.80997	50.82054
3.30424	5.17797	37.72192	37.86003
4.35361	5.12944	45.26882	45.34929
8.06827	7.50216	121.38506	135.32994
8.51675	1.53550	74.88672	45.65055
8.10981	3.57093	78.51138	94.18116
2.01629	4.72731	26.41626	33.61787
0.28463	3.73807	14.05365	32.63910
7.42651	3.27087	65.85266	61.10246
9.59334	5.86957	126.47709	134.45041
5.64748	5.20439	58.97197	73.37588
1.30811	0.13305	1.73230	32.56174
0.07743	0.55620	0.31435	32.55927
9.31768	2.68596	94.03322	101.42681
9.52120	7.01733	139.90317	136.62677
7.83841	4.00271	77.46438	102.74259
1.72754	8.41766	73.83535	66.85439
9.54538	2.15553	95.75729	86.78763
1.47297	4.59208	23.26376	33.12621
5.41975	8.35647	99.20146	127.16977
4.21711	1.86391	21.26749	32.95701
0.66974	8.17089	67.20809	43.44256
6.11512	1.42717	39.42984	33.94325
9.52283	9.04522	172.50630	137.55279
8.07804	5.64132	97.08597	121.71596
4.30622	9.06027	100.63415	123.88176
4.75314	6.35231	62.94521	88.22426
7.34220	0.74155	54.46525	34.60468
4.26138	5.00789	43.24384	42.98131
2.51657	7.41301	61.28492	57.90501
1.67107	1.25784	4.37367	32.57896
8.93064	2.14732	84.36767	66.46757
2.56630	4.65431	28.25612	34.16367
3.43705	5.51234	42.20240	40.95787
2.16252	9.74135	99.57911	94.47492
7.01908	1.14485	50.56888	34.87891
1.02006	2.86845	9.27252	32.62175
6.70128	5.96065	80.44542	99.97491
7.85174	5.95754	97.14351	123.56040
6.93932	6.41525	89.31770	117.80084
7.24587	8.47227	124.28664	135.87511
8.94300	3.30939	90.92268	94.12939
1.73758	7.49096	59.14293	46.54924
7.25581	9.90514	150.75591	137.27312
1.82221	2.60287	10.10080	32.65792
1.72868	4.60355	24.19021	33.28027
5.69192	4.19961	50.02811	48.73393
2.82118	3.67086	21.43309	33.29259
9.89057	5.37298	126.69136	133.54711
7.41185	2.33710	60.39114	43.70870
7.69898	5.26717	87.00758	105.53466
9.65067	3.80667	107.63394	112.07854
0.66156	1.29209	2.10661	32.56605
1.70278	4.82154	26.15358	33.44077
2.17860	3.24074	15.23877	32.82398
3.78596	3.04995	23.63730	33.47615
6.03381	8.09772	101.98135	129.77324
4.21614	4.13853	34.91182	36.67345
8.84084	2.28001	83.36157	68.21786
9.49229	6.39271	130.96905	135.62040
3.92421	3.16076	25.38818	33.72167
5.24938	0.98737	28.52226	32.96542
0.72843	5.00281	25.55467	33.00382
9.41638	5.90030	123.48070	134.01216
0.75664	8.04778	65.33462	42.92804
9.36042	8.68653	163.07702	137.46449
6.11552	6.19974	75.84191	91.16858
2.91828	1.81686	11.80808	32.67673
0.05752	0.43545	0.18702	32.55892
3.35388	7.58879	68.84628	89.13031
8.64939	9.19565	159.36871	137.43855
2.49861	4.83569	29.62230	34.37882
8.67404	9.98854	175.00552	137.57789
5.77124	2.27134	38.47552	34.98200
3.97469	9.76366	111.11808	128.69790
1.28719	6.07783	38.59430	34.76990
9.76159	0.37715	95.43973	44.67044
1.34703	9.87772	99.39354	98.55017
9.36577	4.38312	106.93715	119.27499
7.18640	3.14861	61.55336	53.25309
2.12735	6.99862	53.50445	44.53397
4.16470	2.74454	24.87840	33.49870
0.82444	2.37741	6.33405	32.58972
1.60929	9.64828	95.67099	98.93191
8.10150	2.41807	71.47667	54.61041
0.61176	6.37131	40.97198	34.19509
7.60885	0.07952	57.90820	33.87412
6.10243	5.93601	72.47823	90.18051
4.97269	1.45779	26.86254	33.07406
6.69199	9.15396	128.57647	136.21249
8.41784	8.86067	149.37178	137.25812
4.72026	6.37759	62.94751	88.08165
8.97114	5.96351	116.04815	132.55220
8.50400	6.61113	116.02568	133.68795
0.33527	8.20948	67.51515	40.97767
6.07895	4.15880	54.25093	54.25639
1.38387	5.72595	34.69466	34.23840
9.52218	7.94848	153.85372	137.27831
5.50607	5.11118	56.44109	66.11093
4.71373	4.75405	44.82995	44.56415
2.72016	6.79447	53.57134	48.94597
5.65957	7.72504	91.70422	121.42820
5.88767	1.82549	37.99080	34.26000
5.00483	3.20885	35.33888	35.76090
5.87132	2.43044	40.37940	35.67790
6.03213	1.02419	37.44259	33.40875
2.20370	1.56152	7.30413	32.60558
4.60725	6.31209	61.06280	81.20209
5.40860	0.14626	29.28215	32.75562
3.31187	2.60139	17.73429	32.93741
3.54347	3.05246	21.88004	33.29951
4.75037	8.48242	94.51208	120.87847
2.67540	5.77782	40.54939	38.15878
2.30041	5.44207	34.89869	35.40050
1.65675	4.17053	20.14701	32.99217
3.25753	5.93703	45.86721	43.60324
1.99250	2.51433	10.28870	32.66428
4.80804	7.97082	86.65264	110.96895
4.53264	1.05746	21.66842	32.78871
2.22715	7.83797	66.39304	62.48756
0.44118	0.64762	0.62159	32.56063
1.75529	3.64349	16.35349	32.83373
8.30386	2.24432	73.99758	54.65509
6.39710	9.01591	122.21320	135.47534
9.89026	8.68166	173.19121	137.54665
7.74732	1.48082	62.22097	38.82330
5.97914	3.47368	47.80744	42.54696
8.63920	9.54686	165.77358	137.51142
1.41029	6.04445	38.51834	34.94329
4.92042	3.25313	34.79436	35.66686
0.41383	3.46147	12.14660	32.62633
0.19406	2.62445	6.92151	32.58095
4.42795	2.76782	27.27011	33.77630
3.64189	1.09601	14.47130	32.66591
8.06008	6.85703	111.98047	133.06631
3.86211	8.88062	93.78655	113.18923
9.63244	2.28966	98.03009	96.03882
0.02201	9.07864	82.41697	47.98826
4.31096	3.91162	33.88705	36.10658
7.54099	8.78283	134.00128	136.67467
1.36986	5.25121	29.45368	33.57762
7.40749	6.51706	97.34004	125.87378
8.83602	9.83637	174.82476	137.57663
9.41399	5.84535	122.80071	133.78920
7.52153	4.18267	74.07254	98.66163
3.43487	3.54440	24.36484	33.67316
1.93137	9.44266	92.89290	92.86802
4.35051	8.62712	93.35445	117.03773
3.84222	7.69415	73.95599	102.57935
6.42375	6.80202	87.53164	116.53534
5.46187	3.23521	40.29031	37.50213
2.91463	4.65302	30.14930	34.74533
2.28899	4.02537	21.44844	33.21559
7.96223	6.46003	105.12298	130.07651
7.44800	6.88466	102.86715	129.90001
3.10150	4.08827	26.32478	34.00553
4.91598	8.83113	102.14656	127.56448
2.21210	9.35243	92.36549	89.41005
5.11991	8.00236	90.25544	117.92919
8.94286	6.96437	128.48017	135.81150
2.74658	3.11455	17.23931	32.94610
6.35202	3.27010	51.04749	43.84796
2.08703	8.68569	79.79918	88.96689
5.24203	9.06846	109.72166	131.78274
8.78360	5.34380	105.71665	126.14279
3.74785	7.91286	76.66918	91.87462
5.93746	2.27835	40.44623	35.38932
9.70667	9.97277	193.67201	137.64145
7.82951	7.71464	120.82536	135.34216
7.64552	4.85764	82.04243	90.82620
8.32336	5.43474	98.80782	121.82277
1.21245	1.64605	4.18877	32.57873
5.56302	2.22049	35.88580	34.46909
3.09512	5.15825	36.19677	36.87119
3.06036	9.91658	107.69512	120.28289
5.86905	1.92449	38.15777	34.41094
9.08606	4.43119	102.19390	115.27170
2.55300	5.51757	36.96052	36.40456
6.48093	6.84440	88.84228	118.41321
2.96126	1.32334	10.51793	32.63190
1.62212	7.65199	61.17816	47.43236
3.81920	7.38122	69.06203	97.86397
1.34440	3.86928	16.77009	32.79888
3.73134	1.79873	17.16107	32.79968
5.27631	7.78150	88.38449	116.16161
0.88775	3.33866	11.93368	32.65033
1.40246	1.09946	3.18014	32.57158
0.38105	2.48898	6.33529	32.58163
5.56187	1.19253	32.36003	33.22281
1.36395	9.36455	89.55342	91.19279
7.09012	3.04511	59.55199	49.74015
5.10321	4.17028	43.43076	41.91247
8.11688	6.69987	110.77859	132.52117
7.10999	1.44525	52.64301	35.98299
1.81392	7.29162	56.44898	44.78787
8.69028	3.33658	86.66179	105.57752
2.55612	6.19565	44.92557	40.28261
7.11408	3.20425	60.86745	53.10660
2.46738	8.68731	81.56442	103.47933
6.63708	4.03970	60.36557	63.43711
7.59149	7.36119	111.81716	133.50741
6.57723	0.45429	43.47055	33.32866
6.95620	5.46679	78.26844	91.09886
3.80996	1.04789	15.61689	32.67743
9.03161	7.26992	134.42356	136.42117
9.40693	7.40955	143.38962	136.90169
0.42554	4.98753	25.05800	32.89284
8.72902	6.46356	117.97258	133.88114
3.32568	3.06588	20.45879	33.17705
0.62250	6.67327	44.91833	34.81102
1.26453	4.36591	20.66923	32.93190
9.04570	9.14428	165.45096	137.50241
3.14797	9.09309	92.59136	101.47941
0.84282	0.06279	0.70782	32.55977
6.26296	3.58020	52.03959	46.84737
7.10385	7.20991	102.43971	130.10890
7.34623	7.20256	105.85115	131.54729
0.52455	5.34102	28.79712	33.08406
5.76105	1.73953	36.20672	33.95001
9.60472	7.61248	150.19452	137.15173
3.54410	8.88321	91.47254	105.72487
6.18551	8.84734	116.53725	134.50682
4.57743	2.72179	28.35766	33.88574
8.06781	1.36651	66.95574	39.96882
6.84268	3.13440	56.65263	47.70495
5.11814	5.43041	55.68573	65.56061
2.02209	6.20911	42.63895	37.42877
3.59455	6.47251	54.82145	57.80827
7.40902	4.44616	74.66162	105.45134
6.26000	9.90588	137.30790	136.68512
8.61592	5.45133	103.95920	125.67899
2.68704	9.20281	91.90519	91.86017
1.85291	4.99523	28.37600	33.76412
5.21036	4.03019	43.39066	41.47469
6.34554	4.49479	60.45912	69.77333
1.00039	3.01166	10.06300	32.63073
1.02362	6.06101	37.79261	34.27689
9.92049	4.27300	116.66692	125.10947
4.72208	7.98288	86.02243	109.28561
9.95482	1.54773	101.48805	76.54918
2.13085	1.24688	6.09535	32.58987
9.81728	3.02205	105.50777	92.27754
3.17140	5.02610	35.31864	36.58949
1.24048	9.05969	83.61523	74.34065
5.80368	1.54505	36.07948	33.74236
9.86661	6.46095	139.08574	136.30785
1.24559	8.38839	71.91173	54.91315
4.77793	8.44492	94.15276	120.64423
6.13543	7.37972	92.10910	122.52380
7.34266	7.70336	113.25947	134.01750
1.24247	9.91039	99.75067	107.85191
3.06696	1.26783	11.02199	32.63475
4.69251	5.82618	55.96134	66.36614
0.32233	4.25618	18.21595	32.70163
1.81392	9.89484	101.19395	90.11186
3.77007	5.17482	40.99576	40.55446
0.44868	5.67181	32.37760	33.24851
6.61820	8.19383	110.94890	133.45106
6.49082	8.83391	120.17415	135.23398
4.01442	7.87767	78.17078	88.67823
9.05968	3.80917	96.58576	96.49919
1.46228	9.06977	84.40185	82.23474
9.96585	8.52886	172.05969	137.53375
0.70416	0.63511	0.90642	32.56162
8.99309	3.32703	91.94397	92.49594
4.93178	1.93924	28.08204	33.37374
4.94709	8.62535	98.86601	125.51094
2.70032	8.96355	87.64117	88.89730
5.82349	2.55061	40.42399	35.93987
3.05297	7.74486	69.31132	84.60718
8.56507	5.67892	105.61141	127.75255
3.26267	8.44485	81.95777	89.31890
5.73439	4.38301	52.09565	52.70587
9.77303	0.41460	95.68541	45.26621
6.74398	6.95484	93.84966	124.05821
8.44918	5.88298	105.99395	128.76065
2.70230	8.12876	73.37896	87.99328
0.47963	5.20106	27.27942	32.99569
2.64052	2.31058	12.30325	32.71216
5.54409	6.92665	78.71480	98.64719
9.39248	6.52348	130.76978	135.71199
4.86305	3.10568	33.29641	35.09730
8.35129	1.52558	72.06317	43.76170
4.75678	1.19268	24.05529	32.88204
5.97524	4.78207	58.56997	68.62519
9.79672	0.75816	96.55699	50.88344
6.17540	3.38621	49.60288	43.42763
6.10646	3.16278	47.29262	40.70136
3.34087	1.72289	14.12486	32.71550
9.31884	2.20920	91.71544	80.81996
1.62943	1.09731	3.85250	32.57489
9.00288	6.67964	125.67786	135.30425
3.60619	3.86776	27.95919	34.36828
9.65277	2.43017	99.08635	102.89689
1.36173	6.27680	41.25753	35.45704
4.19865	4.32510	36.32965	37.46378
1.22152	0.29370	1.58585	32.56221
8.28307	7.41352	123.57914	135.55612
4.81194	8.09357	88.66969	114.10098
0.45374	9.13622	83.68266	56.26146
6.66640	5.24798	71.98952	100.63507
2.95326	8.06183	73.71928	94.66696
0.62413	8.31178	69.46727	44.62123
6.13667	3.14927	47.58067	40.80797
2.21360	1.12018	6.14977	32.58806
9.14524	2.05696	87.87548	69.58997
1.72856	9.16270	86.95037	96.31245
5.74621	1.41912	35.02665	33.54680
3.52862	2.56903	19.04214	33.00337
9.35863	1.14224	88.89270	50.94681
7.69200	0.48732	59.41151	34.71169
2.25949	1.27486	6.72506	32.59499
2.66725	1.01888	8.15829	32.59905
5.18057	7.70839	86.25434	112.53179
4.32189	6.48799	60.77947	78.33602
7.57377	2.74028	64.87488	51.83325
5.90226	4.48645	54.96660	58.27388
5.02554	6.97207	73.87013	88.69063
6.89585	0.51872	47.82487	33.65188
0.59390	7.12106	51.06913	36.03472
5.26912	1.57408	30.24196	33.31556
9.67918	6.19856	132.11424	135.55169
0.30008	6.74459	45.57739	34.37661
9.60548	4.81879	115.49178	128.19261
6.43048	6.49669	83.54885	109.23240
8.11713	7.68837	125.00465	135.82420
6.82538	6.71638	91.68923	121.49787
0.94743	3.14478	10.79527	32.63764
5.80749	7.06354	83.62812	109.93194
2.25444	6.30557	44.84310	39.16932
4.72629	4.49579	42.54014	41.89381
4.55221	0.58674	21.07677	32.70244
1.24652	6.20510	40.05972	34.98866
4.07742	8.49520	88.79122	107.94356
1.00354	5.73881	33.93654	33.77113
9.16454	9.82033	180.42468	137.60271
9.42481	5.32844	117.22561	131.09768
5.70633	7.74365	92.52055	122.38520
8.00234	8.32493	133.33938	136.61365
9.26119	0.70251	86.25517	43.39718
4.41922	8.38679	89.86315	112.94986
7.26360	4.38300	71.97573	97.61031
9.67500	6.43888	135.06376	136.01309
4.14872	7.60768	75.08268	90.81075
6.13471	4.41391	57.12383	61.67106
4.67188	5.48684	51.92314	56.61872
9.33708	3.13759	97.01590	89.90948
3.25001	6.59598	54.06681	53.82059
9.79726	4.26072	114.14171	123.46499
6.50301	2.44657	48.28310	38.12553
8.90042	4.44717	98.99891	111.79131
5.58119	4.69011	53.13800	56.46173
9.98974	3.58672	112.65740	113.90373
6.89644	1.47506	49.73651	35.47742
5.33468	7.12031	79.15971	99.04416
4.18976	7.06035	67.40440	97.91154
2.04131	1.45151	6.28148	32.59448
4.63498	3.48717	33.64475	35.62270
4.44501	5.09091	45.67003	45.88935
5.61500	7.52197	88.11206	116.90077
6.49599	0.63515	42.60802	33.42103
3.65744	5.82910	47.35162	46.63589
9.09888	4.45901	102.68170	116.13060
2.89386	9.66968	101.88691	111.89307
6.71427	3.10317	54.71612	45.67271
2.17795	5.94068	40.04182	36.80794
5.12447	9.98766	126.00683	135.14827
1.98036	0.45101	4.12880	32.56950
5.52190	7.15257	81.65330	105.35032
5.70527	4.71887	54.82192	59.83698
8.13651	0.27995	66.27113	35.14531
7.26167	6.33260	92.83616	121.41935
3.76516	4.33552	32.97291	35.92820
4.40726	3.31010	30.37828	34.64426
6.42523	4.41054	60.72991	69.26933
7.45013	3.26198	66.14385	61.42044
4.93868	5.79844	58.01060	72.59543
4.35943	3.26352	29.64856	34.46390
1.49459	1.25040	3.79196	32.57557
1.72621	0.61054	3.34707	32.56872
4.45446	7.89363	82.14335	99.33400
2.75600	5.14998	34.12032	35.71959
8.21558	8.48167	139.43621	136.93093
0.48806	7.66297	58.95843	38.07217
3.69803	6.98886	62.51779	76.74795
4.74608	5.41980	51.89712	56.55845
8.99804	6.53087	123.62439	134.89742
6.23183	6.66683	83.27902	109.16475
1.79010	7.00996	52.35130	41.54997
2.38654	2.51723	12.03360	32.70994
5.49131	9.71348	124.50289	135.26211
2.77205	3.79833	22.11120	33.35939
1.12423	1.69463	4.14387	32.57810
4.57963	8.07932	86.25042	108.52410
2.06829	8.99256	85.14080	101.77782
7.16295	2.84330	59.40208	47.51036
9.71262	2.45090	100.35020	105.66584
6.15980	3.44774	49.82038	43.97060
2.72922	9.41252	96.03832	100.00626
