4.53108	9.20177	105.20798
0.38477	5.87127	34.61442
0.60462	5.36024	29.10503
9.49280	8.18122	157.05139
4.09181	3.66311	30.16794
6.88259	6.67266	91.89523
5.79232	1.34436	35.35830
2.42576	3.23437	16.34760
6.13629	5.92661	72.77107
3.28495	5.94787	46.17173
3.78889	9.08418	96.87570
8.60655	1.79815	77.31054
4.05393	2.19265	21.24527
2.26645	9.49916	95.37298
3.20994	7.35450	64.39804
0.46558	8.51942	72.78771
0.56385	7.40923	55.22368
4.62088	5.81495	55.16079
2.72981	0.54923	7.76228
4.68858	7.49309	78.12711
7.74162	2.50557	66.20293
7.80640	0.72700	61.46202
5.94452	4.57224	56.23719
9.24061	7.48527	141.42049
4.33159	6.40048	59.72512
3.35279	8.33037	80.64303
6.00297	7.63509	94.32755
8.20999	1.92290	71.09782
7.46410	5.85500	89.98390
5.56760	0.61102	31.36242
3.50383	5.72816	45.08156
9.35223	4.30419	105.98768
5.51458	2.99398	39.38127
8.51009	4.59096	93.50677
9.39268	5.94572	123.57831
8.93584	5.84937	114.06099
8.37867	0.19198	70.23320
8.64133	0.71926	75.19322
3.03481	5.93546	44.44360
3.79971	9.63068	107.19566
5.43910	0.06766	29.58463
2.07495	4.31916	22.95225
7.32770	3.79870	68.11913
9.65113	4.90324	117.18419
7.18937	5.66160	83.74051
0.81367	7.90427	63.13890
8.92447	7.02377	128.98309
9.10469	2.97851	91.76165
7.15972	7.23831	103.66451
4.77083	5.90899	57.68301
2.95253	8.55704	81.93236
2.77413	2.88107	15.99809
2.31491	1.18132	6.75057
0.73857	8.11579	66.42123
0.79596	5.87299	35.12324
5.26229	6.72319	72.89880
0.73402	8.64120	75.21627
6.89991	3.96993	63.37626
7.59464	7.90272	120.13602
4.49301	1.33305	21.95595
0.68612	0.97222	1.41406
5.31524	9.17499	112.42855
1.55068	6.43406	43.80949
6.05537	6.76430	82.43139
1.94002	6.70003	48.66075
4.26365	3.13829	28.03548
8.82011	2.59379	84.53035
2.03992	8.27180	72.57996
1.74200	2.68989	10.26435
4.56733	2.06011	25.11361
2.15305	5.59784	35.96923
4.57557	3.65827	34.32678
3.32484	3.22454	21.45801
6.83997	5.11331	72.93819
0.31026	5.59325	31.38441
7.52680	5.27346	84.47130
2.65586	2.83134	15.06641
4.03896	8.14567	82.66239
1.58423	6.84856	49.40377
1.99238	1.37475	5.85656
2.70777	9.91742	105.67737
0.49042	3.96465	15.95286
1.32846	3.43260	13.54234
1.33470	3.34836	12.99818
0.07227	6.38604	40.78674
2.45717	9.99835	106.00924
2.87579	0.12559	8.28639
7.41936	2.89231	63.40406
5.10898	1.94279	29.86916
2.21772	5.48471	34.99917
2.29719	7.94858	68.46324
9.98809	6.03427	136.16882
4.43980	2.11536	24.18506
2.54910	2.84451	14.58167
7.56929	5.60469	88.70292
7.45677	0.22073	55.64791
8.28005	0.85726	69.30013
5.41533	4.99595	54.27902
4.65888	2.65495	28.75120
0.83475	1.57101	3.17421
6.43493	9.26959	127.33051
3.15473	7.84256	71.45738
0.61380	8.11718	66.27448
6.50755	9.07760	124.74289
0.18446	6.08832	37.09986
3.68086	4.63265	35.00754
4.94821	1.98657	28.43316
1.74012	6.39618	43.94420
0.32197	5.24382	27.60139
0.57224	1.06378	1.45083
0.87516	1.18846	2.18760
2.47613	1.28090	7.78127
9.71271	4.05038	110.73342
7.46333	7.95552	118.99412
7.63812	6.80114	104.59116
8.61151	1.06217	75.29498
7.47092	4.18634	73.34099
5.95977	6.34767	75.81973
5.76246	3.80380	47.68053
4.37078	6.08112	56.07709
4.39166	8.12439	85.29297
3.45346	8.01204	76.12052
7.84254	2.61631	68.34453
2.44729	0.91712	6.82601
6.80920	8.31251	115.47274
3.48229	9.56336	103.58272
2.42140	0.11101	5.88080
9.30078	6.28155	125.95990
3.87250	2.64985	22.01953
9.78932	5.81137	129.60849
7.36953	9.06294	136.45292
5.39177	0.94194	29.95642
2.63403	3.09388	16.50468
5.90165	1.18097	36.22730
9.21088	5.98459	120.65405
7.27042	6.00539	88.93343
7.04673	3.95124	65.26564
7.02155	4.68074	71.21670
0.23748	5.98405	35.86874
5.33405	6.84753	75.34443
3.03990	8.40901	79.96153
7.46961	1.52725	58.12663
3.32710	9.98366	110.74872
4.99972	9.74656	120.00151
9.09004	6.78613	128.67915
3.85111	4.22970	32.72480
2.06842	1.87819	7.79846
6.56177	3.28608	53.84696
7.69223	3.23838	69.66363
2.63348	7.92144	69.67499
6.18533	3.93322	53.73366
1.01555	4.29160	19.44747
4.54708	2.02558	24.78060
4.80592	2.88161	31.40420
2.53594	2.94339	15.09904
5.88807	4.93809	59.04601
2.63585	4.44231	26.68798
0.37024	4.31711	18.76575
8.38228	5.52097	100.74365
7.22458	7.66665	110.97515
5.26322	0.74751	28.25885
5.84225	4.89838	58.13283
9.50974	2.48555	96.61583
3.69142	5.68155	45.90873
4.26072	9.75606	113.33339
0.05010	1.05683	1.12654
2.75500	5.08379	33.43079
5.15550	2.59274	33.30472
3.22902	6.76439	56.18912
9.75881	3.49688	107.47183
0.16264	4.03234	16.28657
0.31455	5.95512	35.57072
9.26817	7.71320	145.39824
2.93283	9.68426	102.38352
0.00239	4.97262	24.72182
6.45126	6.08211	78.60099
4.83691	3.50749	35.69435
4.23784	8.64247	92.66068
6.02154	6.91691	84.10473
8.78231	5.85947	111.46789
6.87065	8.24458	115.17566
1.41446	0.06045	1.99725
7.19255	5.30166	79.84586
2.24096	4.03332	21.29660
9.21826	2.41814	90.81501
2.11607	9.64877	97.57151
9.86588	7.43910	152.67825
7.81730	2.81769	69.05831
0.18357	0.73982	0.58106
7.24828	5.77260	85.86298
5.12844	7.84682	87.87896
7.77639	0.27905	60.55177
5.27433	5.97277	63.48602
8.76221	7.61323	134.74032
2.75535	2.59710	14.33954
1.73094	3.95097	18.60334
7.32712	1.63937	56.36819
1.67554	1.66855	5.59424
4.21058	1.00561	18.73367
2.95876	1.20281	10.19300
0.32739	4.34912	19.01234
5.75788	3.76355	47.31796
1.46786	7.51436	58.61752
1.09769	1.25335	2.77102
5.53378	7.60545	88.46499
9.57901	9.50742	182.15614
6.10601	7.27858	90.25135
9.19098	8.12421	150.48513
3.53694	4.82646	35.80729
7.45458	7.62341	113.69576
0.24087	6.00304	36.10369
7.21023	5.96882	87.61247
8.82005	4.05634	94.25705
3.12344	2.74289	17.28664
9.34650	4.75901	110.01237
6.51853	5.16944	69.21730
8.02592	4.53783	85.01605
0.50379	6.92798	48.25435
1.09995	5.57821	32.33442
9.38225	4.30546	106.56556
0.83371	7.49103	56.81723
8.93606	4.85301	103.40150
3.35112	4.50163	31.50011
5.52434	0.90135	31.33989
5.20920	1.26623	28.74697
3.63834	9.66471	106.63439
1.79867	8.14262	69.53347
9.51533	9.34298	177.83131
9.44299	1.22166	90.65755
3.65825	3.64460	26.66830
8.28924	2.49062	74.90495
3.50410	2.29255	17.54261
0.70489	8.86711	79.13046
9.46607	5.65198	121.55414
8.71432	1.69510	78.80997
3.30424	5.17797	37.72192
4.35361	5.12944	45.26882
8.06827	7.50216	121.38506
8.51675	1.53550	74.88672
8.10981	3.57093	78.51138
2.01629	4.72731	26.41626
0.28463	3.73807	14.05365
7.42651	3.27087	65.85266
9.59334	5.86957	126.47709
5.64748	5.20439	58.97197
1.30811	0.13305	1.73230
0.07743	0.55620	0.31435
9.31768	2.68596	94.03322
9.52120	7.01733	139.90317
7.83841	4.00271	77.46438
1.72754	8.41766	73.83535
9.54538	2.15553	95.75729
1.47297	4.59208	23.26376
5.41975	8.35647	99.20146
4.21711	1.86391	21.26749
0.66974	8.17089	67.20809
6.11512	1.42717	39.42984
9.52283	9.04522	172.50630
8.07804	5.64132	97.08597
4.30622	9.06027	100.63415
4.75314	6.35231	62.94521
7.34220	0.74155	54.46525
4.26138	5.00789	43.24384
2.51657	7.41301	61.28492
1.67107	1.25784	4.37367
8.93064	2.14732	84.36767
2.56630	4.65431	28.25612
3.43705	5.51234	42.20240
2.16252	9.74135	99.57911
7.01908	1.14485	50.56888
1.02006	2.86845	9.27252
6.70128	5.96065	80.44542
7.85174	5.95754	97.14351
6.93932	6.41525	89.31770
7.24587	8.47227	124.28664
8.94300	3.30939	90.92268
1.73758	7.49096	59.14293
7.25581	9.90514	150.75591
1.82221	2.60287	10.10080
1.72868	4.60355	24.19021
5.69192	4.19961	50.02811
2.82118	3.67086	21.43309
9.89057	5.37298	126.69136
7.41185	2.33710	60.39114
7.69898	5.26717	87.00758
9.65067	3.80667	107.63394
0.66156	1.29209	2.10661
1.70278	4.82154	26.15358
2.17860	3.24074	15.23877
3.78596	3.04995	23.63730
6.03381	8.09772	101.98135
4.21614	4.13853	34.91182
8.84084	2.28001	83.36157
9.49229	6.39271	130.96905
3.92421	3.16076	25.38818
5.24938	0.98737	28.52226
0.72843	5.00281	25.55467
9.41638	5.90030	123.48070
0.75664	8.04778	65.33462
9.36042	8.68653	163.07702
6.11552	6.19974	75.84191
2.91828	1.81686	11.80808
0.05752	0.43545	0.18702
3.35388	7.58879	68.84628
8.64939	9.19565	159.36871
2.49861	4.83569	29.62230
8.67404	9.98854	175.00552
5.77124	2.27134	38.47552
3.97469	9.76366	111.11808
1.28719	6.07783	38.59430
9.76159	0.37715	95.43973
1.34703	9.87772	99.39354
9.36577	4.38312	106.93715
7.18640	3.14861	61.55336
2.12735	6.99862	53.50445
4.16470	2.74454	24.87840
0.82444	2.37741	6.33405
1.60929	9.64828	95.67099
8.10150	2.41807	71.47667
0.61176	6.37131	40.97198
7.60885	0.07952	57.90820
6.10243	5.93601	72.47823
4.97269	1.45779	26.86254
6.69199	9.15396	128.57647
8.41784	8.86067	149.37178
4.72026	6.37759	62.94751
8.97114	5.96351	116.04815
8.50400	6.61113	116.02568
0.33527	8.20948	67.51515
6.07895	4.15880	54.25093
1.38387	5.72595	34.69466
9.52218	7.94848	153.85372
5.50607	5.11118	56.44109
4.71373	4.75405	44.82995
2.72016	6.79447	53.57134
5.65957	7.72504	91.70422
5.88767	1.82549	37.99080
5.00483	3.20885	35.33888
5.87132	2.43044	40.37940
6.03213	1.02419	37.44259
2.20370	1.56152	7.30413
4.60725	6.31209	61.06280
5.40860	0.14626	29.28215
3.31187	2.60139	17.73429
3.54347	3.05246	21.88004
4.75037	8.48242	94.51208
2.67540	5.77782	40.54939
2.30041	5.44207	34.89869
1.65675	4.17053	20.14701
3.25753	5.93703	45.86721
1.99250	2.51433	10.28870
4.80804	7.97082	86.65264
4.53264	1.05746	21.66842
2.22715	7.83797	66.39304
0.44118	0.64762	0.62159
1.75529	3.64349	16.35349
8.30386	2.24432	73.99758
6.39710	9.01591	122.21320
9.89026	8.68166	173.19121
7.74732	1.48082	62.22097
5.97914	3.47368	47.80744
8.63920	9.54686	165.77358
1.41029	6.04445	38.51834
4.92042	3.25313	34.79436
0.41383	3.46147	12.14660
0.19406	2.62445	6.92151
4.42795	2.76782	27.27011
3.64189	1.09601	14.47130
8.06008	6.85703	111.98047
3.86211	8.88062	93.78655
9.63244	2.28966	98.03009
0.02201	9.07864	82.41697
4.31096	3.91162	33.88705
7.54099	8.78283	134.00128
1.36986	5.25121	29.45368
7.40749	6.51706	97.34004
8.83602	9.83637	174.82476
9.41399	5.84535	122.80071
7.52153	4.18267	74.07254
3.43487	3.54440	24.36484
1.93137	9.44266	92.89290
4.35051	8.62712	93.35445
3.84222	7.69415	73.95599
6.42375	6.80202	87.53164
5.46187	3.23521	40.29031
2.91463	4.65302	30.14930
2.28899	4.02537	21.44844
7.96223	6.46003	105.12298
7.44800	6.88466	102.86715
3.10150	4.08827	26.32478
4.91598	8.83113	102.14656
2.21210	9.35243	92.36549
5.11991	8.00236	90.25544
8.94286	6.96437	128.48017
2.74658	3.11455	17.23931
6.35202	3.27010	51.04749
2.08703	8.68569	79.79918
5.24203	9.06846	109.72166
8.78360	5.34380	105.71665
3.74785	7.91286	76.66918
5.93746	2.27835	40.44623
9.70667	9.97277	193.67201
7.82951	7.71464	120.82536
7.64552	4.85764	82.04243
8.32336	5.43474	98.80782
1.21245	1.64605	4.18877
5.56302	2.22049	35.88580
3.09512	5.15825	36.19677
3.06036	9.91658	107.69512
5.86905	1.92449	38.15777
9.08606	4.43119	102.19390
2.55300	5.51757	36.96052
6.48093	6.84440	88.84228
2.96126	1.32334	10.51793
1.62212	7.65199	61.17816
3.81920	7.38122	69.06203
1.34440	3.86928	16.77009
3.73134	1.79873	17.16107
5.27631	7.78150	88.38449
0.88775	3.33866	11.93368
1.40246	1.09946	3.18014
0.38105	2.48898	6.33529
5.56187	1.19253	32.36003
1.36395	9.36455	89.55342
7.09012	3.04511	59.55199
5.10321	4.17028	43.43076
8.11688	6.69987	110.77859
7.10999	1.44525	52.64301
1.81392	7.29162	56.44898
8.69028	3.33658	86.66179
2.55612	6.19565	44.92557
7.11408	3.20425	60.86745
2.46738	8.68731	81.56442
6.63708	4.03970	60.36557
7.59149	7.36119	111.81716
6.57723	0.45429	43.47055
6.95620	5.46679	78.26844
3.80996	1.04789	15.61689
9.03161	7.26992	134.42356
9.40693	7.40955	143.38962
0.42554	4.98753	25.05800
8.72902	6.46356	117.97258
3.32568	3.06588	20.45879
0.62250	6.67327	44.91833
1.26453	4.36591	20.66923
9.04570	9.14428	165.45096
3.14797	9.09309	92.59136
0.84282	0.06279	0.70782
6.26296	3.58020	52.03959
7.10385	7.20991	102.43971
7.34623	7.20256	105.85115
0.52455	5.34102	28.79712
5.76105	1.73953	36.20672
9.60472	7.61248	150.19452
3.54410	8.88321	91.47254
6.18551	8.84734	116.53725
4.57743	2.72179	28.35766
8.06781	1.36651	66.95574
6.84268	3.13440	56.65263
5.11814	5.43041	55.68573
2.02209	6.20911	42.63895
3.59455	6.47251	54.82145
7.40902	4.44616	74.66162
6.26000	9.90588	137.30790
8.61592	5.45133	103.95920
2.68704	9.20281	91.90519
1.85291	4.99523	28.37600
5.21036	4.03019	43.39066
6.34554	4.49479	60.45912
1.00039	3.01166	10.06300
1.02362	6.06101	37.79261
9.92049	4.27300	116.66692
4.72208	7.98288	86.02243
9.95482	1.54773	101.48805
2.13085	1.24688	6.09535
9.81728	3.02205	105.50777
3.17140	5.02610	35.31864
1.24048	9.05969	83.61523
5.80368	1.54505	36.07948
9.86661	6.46095	139.08574
1.24559	8.38839	71.91173
4.77793	8.44492	94.15276
6.13543	7.37972	92.10910
7.34266	7.70336	113.25947
1.24247	9.91039	99.75067
3.06696	1.26783	11.02199
4.69251	5.82618	55.96134
0.32233	4.25618	18.21595
1.81392	9.89484	101.19395
3.77007	5.17482	40.99576
0.44868	5.67181	32.37760
6.61820	8.19383	110.94890
6.49082	8.83391	120.17415
4.01442	7.87767	78.17078
9.05968	3.80917	96.58576
1.46228	9.06977	84.40185
9.96585	8.52886	172.05969
0.70416	0.63511	0.90642
8.99309	3.32703	91.94397
4.93178	1.93924	28.08204
4.94709	8.62535	98.86601
2.70032	8.96355	87.64117
5.82349	2.55061	40.42399
3.05297	7.74486	69.31132
8.56507	5.67892	105.61141
3.26267	8.44485	81.95777
5.73439	4.38301	52.09565
9.77303	0.41460	95.68541
6.74398	6.95484	93.84966
8.44918	5.88298	105.99395
2.70230	8.12876	73.37896
0.47963	5.20106	27.27942
2.64052	2.31058	12.30325
5.54409	6.92665	78.71480
9.39248	6.52348	130.76978
4.86305	3.10568	33.29641
8.35129	1.52558	72.06317
4.75678	1.19268	24.05529
5.97524	4.78207	58.56997
9.79672	0.75816	96.55699
6.17540	3.38621	49.60288
6.10646	3.16278	47.29262
3.34087	1.72289	14.12486
9.31884	2.20920	91.71544
1.62943	1.09731	3.85250
9.00288	6.67964	125.67786
3.60619	3.86776	27.95919
9.65277	2.43017	99.08635
1.36173	6.27680	41.25753
4.19865	4.32510	36.32965
1.22152	0.29370	1.58585
8.28307	7.41352	123.57914
4.81194	8.09357	88.66969
0.45374	9.13622	83.68266
6.66640	5.24798	71.98952
2.95326	8.06183	73.71928
0.62413	8.31178	69.46727
6.13667	3.14927	47.58067
2.21360	1.12018	6.14977
9.14524	2.05696	87.87548
1.72856	9.16270	86.95037
5.74621	1.41912	35.02665
3.52862	2.56903	19.04214
9.35863	1.14224	88.89270
7.69200	0.48732	59.41151
2.25949	1.27486	6.72506
2.66725	1.01888	8.15829
5.18057	7.70839	86.25434
4.32189	6.48799	60.77947
7.57377	2.74028	64.87488
5.90226	4.48645	54.96660
5.02554	6.97207	73.87013
6.89585	0.51872	47.82487
0.59390	7.12106	51.06913
5.26912	1.57408	30.24196
9.67918	6.19856	132.11424
0.30008	6.74459	45.57739
9.60548	4.81879	115.49178
6.43048	6.49669	83.54885
8.11713	7.68837	125.00465
6.82538	6.71638	91.68923
0.94743	3.14478	10.79527
5.80749	7.06354	83.62812
2.25444	6.30557	44.84310
4.72629	4.49579	42.54014
4.55221	0.58674	21.07677
1.24652	6.20510	40.05972
4.07742	8.49520	88.79122
1.00354	5.73881	33.93654
9.16454	9.82033	180.42468
9.42481	5.32844	117.22561
5.70633	7.74365	92.52055
8.00234	8.32493	133.33938
9.26119	0.70251	86.25517
4.41922	8.38679	89.86315
7.26360	4.38300	71.97573
9.67500	6.43888	135.06376
4.14872	7.60768	75.08268
6.13471	4.41391	57.12383
4.67188	5.48684	51.92314
9.33708	3.13759	97.01590
3.25001	6.59598	54.06681
9.79726	4.26072	114.14171
6.50301	2.44657	48.28310
8.90042	4.44717	98.99891
5.58119	4.69011	53.13800
9.98974	3.58672	112.65740
6.89644	1.47506	49.73651
5.33468	7.12031	79.15971
4.18976	7.06035	67.40440
2.04131	1.45151	6.28148
4.63498	3.48717	33.64475
4.44501	5.09091	45.67003
5.61500	7.52197	88.11206
6.49599	0.63515	42.60802
3.65744	5.82910	47.35162
9.09888	4.45901	102.68170
2.89386	9.66968	101.88691
6.71427	3.10317	54.71612
2.17795	5.94068	40.04182
5.12447	9.98766	126.00683
1.98036	0.45101	4.12880
5.52190	7.15257	81.65330
5.70527	4.71887	54.82192
8.13651	0.27995	66.27113
7.26167	6.33260	92.83616
3.76516	4.33552	32.97291
4.40726	3.31010	30.37828
6.42523	4.41054	60.72991
7.45013	3.26198	66.14385
4.93868	5.79844	58.01060
4.35943	3.26352	29.64856
1.49459	1.25040	3.79196
1.72621	0.61054	3.34707
4.45446	7.89363	82.14335
2.75600	5.14998	34.12032
8.21558	8.48167	139.43621
0.48806	7.66297	58.95843
3.69803	6.98886	62.51779
4.74608	5.41980	51.89712
8.99804	6.53087	123.62439
6.23183	6.66683	83.27902
1.79010	7.00996	52.35130
2.38654	2.51723	12.03360
5.49131	9.71348	124.50289
2.77205	3.79833	22.11120
1.12423	1.69463	4.14387
4.57963	8.07932	86.25042
2.06829	8.99256	85.14080
7.16295	2.84330	59.40208
9.71262	2.45090	100.35020
6.15980	3.44774	49.82038
2.72922	9.41252	96.03832
0.35324	6.80270	46.40147
8.32683	0.65844	69.76539
9.58103	4.75052	114.37240
0.70211	2.32293	5.88470
2.10080	2.10683	8.84884
7.32997	8.41900	124.60381
1.96392	1.75023	6.92453
5.20893	9.48653	117.12108
2.88574	8.78401	85.48974
1.39603	4.75410	24.54325
6.85388	2.67050	54.10478
7.33163	6.14355	91.50111
0.94467	0.69405	1.36414
1.13224	3.87592	16.31054
6.36282	3.57346	53.25093
9.46841	7.06639	139.58863
0.16331	8.32880	69.39701
4.86929	6.81499	70.16385
1.45238	9.95471	101.21501
2.29355	1.57630	7.73727
8.03296	3.19687	74.73983
2.48491	4.33126	24.93766
8.52896	6.83265	119.43444
9.27397	9.82677	182.57249
1.22131	9.31376	88.23335
8.74078	3.98324	92.26175
2.91102	2.00916	12.51089
3.12392	8.02077	74.09433
7.43084	1.44391	57.29727
7.41757	7.69042	114.15765
7.01927	4.85129	72.80686
5.09359	1.27977	27.59064
9.06495	6.45835	123.88840
1.25707	9.12241	84.79988
1.90852	3.99611	19.60315
1.71581	0.87764	3.70906
9.37023	9.35170	175.24927
7.72315	7.54021	116.49872
7.81677	6.58514	104.47244
2.98214	0.59798	9.25911
0.66730	5.94166	35.75783
0.93121	5.45697	30.65340
2.82756	0.26602	8.06234
4.55654	3.77155	34.98936
8.28486	1.67241	71.44484
0.68167	4.12799	17.49612
9.82693	1.21869	98.05296
7.76526	5.45008	89.99398
9.84754	3.44374	108.84312
3.29720	9.79252	106.77422
1.80287	7.93577	66.23517
1.96860	3.10048	13.48234
0.26338	4.55766	20.84549
1.95441	9.59742	95.93710
6.62745	9.75869	139.16198
6.13229	0.41946	37.77485
8.87469	2.42855	84.66785
5.71244	0.98137	33.59920
6.63164	0.92945	44.83584
9.17795	4.58805	105.27700
4.17999	1.62033	20.10464
2.09221	0.39382	4.53145
7.28522	1.84285	56.47552
4.91077	4.41934	43.64378
8.16194	8.69946	142.29223
3.46919	0.63168	12.44137
8.26554	3.63417	81.51991
6.17974	1.65373	40.92473
9.48154	5.27463	117.71400
5.73397	6.56147	75.93633
9.19437	8.51928	157.11366
8.41773	3.00187	79.87193
1.04725	6.90618	48.79620
5.51106	4.15408	47.63165
0.64098	7.55410	57.48119
2.10714	0.74798	4.99859
7.58971	7.89412	119.91828
7.58738	6.70327	102.51042
5.39053	0.38442	29.20177
2.24085	5.52881	35.59270
1.65968	0.10770	2.76615
1.27716	2.28648	6.85358
2.48204	9.80168	102.23913
9.31071	4.83872	110.11032
6.85768	0.32348	47.13860
1.80920	1.97601	7.17202
2.76288	1.24445	9.17530
5.65026	1.67082	34.71095
6.12421	8.15990	104.09985
0.36996	9.27610	86.17964
3.40447	1.98828	15.55211
2.56762	5.06049	32.19470
8.89015	3.91830	94.39051
0.42534	0.15937	0.20136
3.18000	6.32237	50.07678
1.99326	4.15164	21.20473
0.46985	3.21246	10.54430
2.87860	0.48022	8.51160
9.48969	5.34780	118.65925
8.65623	1.57954	77.42697
1.63443	2.46798	8.76172
5.12406	2.46835	32.34602
4.34188	1.29468	20.52687
4.04674	5.71293	49.01507
4.88048	3.90904	39.10266
7.68064	6.60428	102.61582
2.06313	0.51050	4.51000
7.83501	1.57547	63.86015
9.44828	5.80437	122.95420
3.64452	5.29434	41.31243
9.28665	4.75430	108.84170
1.51687	8.09944	67.90808
1.95716	8.82497	81.71663
8.68948	8.77228	152.45254
5.87362	1.99279	38.46740
8.47602	9.91114	170.08293
7.12247	0.97190	51.67861
4.48863	2.64205	27.13050
5.43265	5.70366	62.04286
1.22473	1.73428	4.51317
0.00434	5.71555	32.66967
0.25245	6.82820	46.69584
2.57502	6.55204	49.56490
3.71432	5.26379	41.51072
2.24739	4.43392	24.71522
6.06587	8.66048	111.79585
9.87228	9.86236	194.71917
3.68593	5.15957	40.20916
4.19670	3.92497	33.01460
7.11578	3.68749	64.23652
5.43337	0.12722	29.53811
9.26870	7.28851	139.03635
4.72160	5.65530	54.26694
0.75075	9.13123	83.93928
4.14312	2.35389	22.70037
8.83973	8.06816	143.23097
5.44223	0.72152	30.12983
0.19455	1.48740	2.25140
9.26261	5.61389	117.31256
0.86203	1.83448	4.09885
0.34587	4.02176	16.28834
0.16251	3.63175	13.21852
6.94775	7.49245	104.41352
2.54514	3.45481	18.41739
1.99629	4.97856	28.76721
6.10920	2.79442	45.12785
1.29008	9.12749	84.97498
2.21945	5.62250	36.53810
2.84611	1.57198	10.57797
2.86085	2.72327	15.59275
8.82585	9.12472	161.16613
9.42333	8.93253	168.57997
4.81292	4.92337	47.39698
2.97525	3.13651	18.69463
7.49840	5.89248	90.94186
4.29745	0.07556	18.47879
4.23341	9.33833	105.12066
0.32477	7.08383	50.29423
1.22044	0.00272	1.48012
8.58013	3.82668	88.25334
9.53633	2.19432	95.76079
9.06463	5.20383	109.25511
1.24130	1.11859	2.79060
5.95970	0.33418	35.62474
8.33745	3.20609	79.80062
3.14843	0.33511	10.02443
7.13588	1.82599	54.25712
4.39604	8.67434	94.56941
8.26307	5.11463	94.43300
8.13837	0.05196	66.24408
4.51047	2.46392	26.40928
5.46867	7.91454	92.55554
4.68482	9.54448	113.03544
0.17038	0.20849	0.06606
1.82150	6.53899	46.07533
5.49703	6.66232	74.59951
6.29698	6.93406	87.73744
4.34277	2.10876	23.30819
4.26955	7.78322	78.79769
7.54074	3.44866	68.76054
1.10134	7.16704	52.58312
0.23731	0.18736	0.09672
8.56875	3.27193	84.12114
4.31324	3.78774	32.95677
1.45867	6.21946	40.80289
0.72930	6.90583	48.22100
8.99571	4.31046	99.50765
5.82007	6.73772	79.26256
0.00010	0.12013	0.00891
6.01119	7.64060	94.50490
2.46834	0.92622	6.94446
5.22574	8.35300	97.07409
5.60177	7.57941	88.83600
8.02812	8.11563	130.30576
1.42323	2.38418	7.71031
6.88699	4.15423	64.69744
3.24237	6.07519	47.41384
8.03625	2.67625	71.75163
8.95402	4.59902	101.33425
8.17283	3.36946	78.15245
2.96021	9.18463	93.12763
3.40192	7.57545	68.95488
1.08241	2.93006	9.75071
3.25825	3.20601	20.89970
7.89126	8.38725	132.62224
0.73243	0.82347	1.20954
7.85155	0.75204	62.20849
4.31224	5.15408	45.15063
0.15609	6.17852	38.19888
2.78302	4.73838	30.19881
9.02073	8.35558	151.19769
2.60750	7.67965	65.77499
7.95318	9.22678	148.37969
1.51686	0.20638	2.34628
2.48682	0.48164	6.41540
7.71396	6.21593	98.13433
7.43493	0.51145	55.53501
1.80837	8.68330	78.66856
5.76000	5.77029	66.47782
4.07965	3.06481	26.02792
7.26494	2.04894	56.98501
8.94404	6.03676	116.43050
7.28107	3.77791	67.28629
9.22772	5.49459	115.33204
1.64060	0.40638	2.85948
3.38420	7.00393	60.50164
9.96750	9.75185	194.44870
1.26842	1.68971	4.45425
3.88538	4.67097	36.91084
0.68141	8.62777	74.90467
1.20530	9.03196	83.02599
1.19703	9.99335	101.29765
5.94205	8.32090	104.55311
